ACCOUNT_NUM,SUBS_ID,SUBS_PRODUCT_SEQ,CHARGE_SEQ,CHARGE_NUMBER,DOMAIN_ID,CUSTOMER_REF,PRODUCT_SEQ,PRODUCT_ID,CHARGE_START_DAT,CHARGE_END_DAT,CHARGE_COST_MNY,CHARGE_TYPE_ID,CHARGE_TYPE_VALUE,CHARGE_SUB_TYPE_ID,CHARGE_SUB_TYPE_VALUE,TARIFF_ID,REVENUE_CODE_ID,REVENUE_CODE_VALUE,CPS_ID,TAXCODE_ID,TAXCODE_VALUE,PERCENTAGE_PCT,PRODUCT_QUANTITY,PRODUCT_AGE,BPC_STATUS_ID,BPC_STATUS_VALUE,CREATED_DTM,ANCHOR_DAT,TARIFF_VERSION,RECEIVABLE_CLASS_ID,IN_ADVANCE_BOO,BUDGET_CENTRE_SEQ,PACKAGE_SEQ,PACKAGE_ID,PRODUCT_PACKAGE_INSTANCE,PARENT_PRODUCT_SEQ,ADDITIONS_QUANTITY,TERMINATIONS_QUANTITY,PACKAGE_BASIC_TARIFF_ID,PACKAGE_BASIC_COST_MNY,PACKAGE_DISC_REV_CODE_ID,PRE_OVERRIDE_COST_MNY,OVERRIDE_REV_CODE_ID,EARLY_TERM_MULT_COST_MNY,EARLY_TERM_MULT_REV_CODE_ID,CONTRACT_REF,CONTRACT_TERM,CONTRACT_TERM_UNITS,PRODUCT_ATTR_1,PRODUCT_ATTR_2,PRODUCT_ATTR_3,PRODUCT_ATTR_4,PRODUCT_ATTR_5,PRODUCT_ATTR_6,OVERRIDE_NUMBER,OVERRIDE_MOD_TYPE_ID,OVERRIDE_MOD_TYPE_VALUE,AGE_DEPENDENT_PRICE_ID,ADP_FROM_NUMBER,ADP_TO_NUMBER,ADP_PERIOD_UNITS,PRE_ADP_COST_MNY,ADP_RECUR_DISC_REV_CODE_ID,FULL_PERIOD_COST_MNY,CHARGE_START_DTM,CHARGE_END_DTM,ACTIVATION_RULE,SUSPENSION_RULE,REACTIVATION_RULE,TERMINATION_RULE,REV_RECOGNITION_CLASS_ID,CHARGE_SOURCE,CONTRACT_START_DAT,CONTRACT_TYPE_ID,TAX_RATE_PCT,TAX_RATE_MNY,TAX_RATE_CURRENCY_CODE,COG_MEMBER_QTY,ACCUMULATED_POINTS,REDEEMED_POINTS,PRE_LOYALTY_COST_MNY,PRICE_ATTR_1,PRICE_ATTR_2,PRICE_ATTR_3,PRICE_ATTR_4,PRICE_ATTR_5,PRICE_ATTR_6,SPLIT_CHARGE_AMOUNT_MNY,PRE_SPLIT_FULL_PERIOD_COST_MNY,SPLIT_CHARGE_SOURCE,ACTUAL_CHARGE_START_DAT,ACTUAL_CHARGE_END_DAT,BILL_SEQ,BILL_VERSION,BILL_DTM,history_date
1000002785,32146543,1,1,16,120275007,100008559,5,364,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2796,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,17,120275007,100008559,6,376,23-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2899,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,5,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,17,120275007,100008559,6,376,23-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2899,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,7-Aug-19,1-Aug-19,1,-1,F,,,,,5,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
ACC_20190513081437,9852346234,1,2,1,327993354,CUST_20190513081437,1,362,1-Jun-19,30-Jun-19,8800,2,Periodic,201,Standard recurring,1389,1000401,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jul-19,1-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jul-19,2020-10-04-00-00-00
ACC_20190513081437,9852346234,1,3,1,327993354,CUST_20190513081437,1,362,1-Jul-19,31-Jul-19,8800,2,Periodic,201,Standard recurring,1389,1000401,,1,1,Tax 10 %,10000,1,1,1,Charged,1-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Aug-19,2020-10-04-00-00-00
ACC_20190513085802,764587567,1,2,1,19227503,CUST_20190513085802,2,400,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1360,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Sep-19,2020-10-04-00-00-00
ACC_20190513085802,764587567,1,2,2,19227503,CUST_20190513085802,1,362,1-Aug-19,31-Aug-19,8800,2,Periodic,201,Standard recurring,1389,1000401,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Sep-19,2020-10-04-00-00-00
ACC_20190513081437,9852346234,1,6,1,327993354,CUST_20190513081437,2,400,1-Oct-19,31-Oct-19,0,2,Periodic,201,Standard recurring,1360,-1,,1,1,Tax 10 %,10000,1,4,1,Charged,1-Nov-19,1-Nov-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,6,1,1-Nov-19,2020-10-04-00-00-00
ACC_20190513081437,9852346234,1,6,2,327993354,CUST_20190513081437,1,362,1-Oct-19,31-Oct-19,8800,2,Periodic,201,Standard recurring,1389,1000401,,1,1,Tax 10 %,10000,1,4,1,Charged,1-Nov-19,1-Nov-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,1,1-Nov-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,18,895421682,100003721,20,364,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1563,1000301,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,18,895421682,100003721,20,364,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1563,1000301,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,19,895421682,100003721,21,376,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1617,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,20,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,19,895421682,100003721,21,376,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1617,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,20,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,20,895421682,100003721,22,366,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1504,2100301,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,20,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,3000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,20,895421682,100003721,22,366,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1504,2100301,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,20,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,3000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,21,895421682,100003721,23,372,1-Aug-19,31-Aug-19,4000,2,Periodic,201,Standard recurring,1502,2100701,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,4000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,21,895421682,100003721,23,372,1-Aug-19,31-Aug-19,4000,2,Periodic,201,Standard recurring,1502,2100701,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,4000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,22,895421682,100003721,24,425,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1634,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,22,895421682,100003721,24,425,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1634,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,23,895421682,100003721,25,374,1-Aug-19,31-Aug-19,2500,2,Periodic,201,Standard recurring,1498,2100201,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,2500,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,23,895421682,100003721,25,374,1-Aug-19,31-Aug-19,2500,2,Periodic,201,Standard recurring,1498,2100201,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,2500,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,24,895421682,100003721,26,371,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1501,2100401,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,24,895421682,100003721,26,371,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1501,2100401,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,25,895421682,100003721,27,365,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1573,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,25,895421682,100003721,27,365,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1573,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,26,895421682,100003721,28,363,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1572,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,26,895421682,100003721,28,363,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1572,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,27,895421682,100003721,29,411,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,27,895421682,100003721,29,411,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,28,895421682,100003721,1,362,1-Aug-19,31-Aug-19,7000,2,Periodic,201,Standard recurring,1511,1000201,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,7000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,28,895421682,100003721,1,362,1-Aug-19,31-Aug-19,7000,2,Periodic,201,Standard recurring,1511,1000201,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,7000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,29,895421682,100003721,16,362,1-Aug-19,31-Aug-19,9000,2,Periodic,201,Standard recurring,1510,1000301,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,9000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,29,895421682,100003721,16,362,1-Aug-19,31-Aug-19,9000,2,Periodic,201,Standard recurring,1510,1000301,,1,1,Tax 10 %,10000,1,0,5,Canselled,6-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,9000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,33,895421682,100003721,5,364,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1558,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,0,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,33,895421682,100003721,5,364,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1558,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,0,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,34,895421682,100003721,6,366,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1504,2100301,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,5,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,3000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,34,895421682,100003721,6,366,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1504,2100301,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,5,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,3000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,35,895421682,100003721,7,376,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1617,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,5,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,35,895421682,100003721,7,376,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1617,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,5,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,36,895421682,100003721,8,367,1-Aug-19,31-Aug-19,2000,2,Periodic,201,Standard recurring,1507,2100501,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,5,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,2000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,36,895421682,100003721,8,367,1-Aug-19,31-Aug-19,2000,2,Periodic,201,Standard recurring,1507,2100501,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,5,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,2000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,37,895421682,100003721,9,372,1-Aug-19,31-Aug-19,4000,2,Periodic,201,Standard recurring,1502,2100701,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,4000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,37,895421682,100003721,9,372,1-Aug-19,31-Aug-19,4000,2,Periodic,201,Standard recurring,1502,2100701,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,4000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,38,895421682,100003721,10,373,1-Aug-19,31-Aug-19,3500,2,Periodic,201,Standard recurring,1497,2100201,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3500,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,38,895421682,100003721,10,373,1-Aug-19,31-Aug-19,3500,2,Periodic,201,Standard recurring,1497,2100201,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3500,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,39,895421682,100003721,11,425,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1634,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,39,895421682,100003721,11,425,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1634,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,40,895421682,100003721,12,371,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1501,2100401,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,40,895421682,100003721,12,371,1-Aug-19,31-Aug-19,3000,2,Periodic,201,Standard recurring,1501,2100401,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,3000,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,41,895421682,100003721,13,368,5-Aug-19,4-Sep-19,30,2,Periodic,201,Standard recurring,1623,1200101,,1,2,Tax 0 %,10000,1,1,1,Charged,1-Sep-19,5-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Universal Service Fee,,,,,,,,,,,,,,,30,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,41,895421682,100003721,13,368,5-Aug-19,4-Sep-19,30,2,Periodic,201,Standard recurring,1623,1200101,,1,2,Tax 0 %,10000,1,1,1,Charged,1-Sep-19,5-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Universal Service Fee,,,,,,,,,,,,,,,30,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,42,895421682,100003721,14,374,1-Aug-19,31-Aug-19,2500,2,Periodic,201,Standard recurring,1498,2100201,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,2500,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,42,895421682,100003721,14,374,1-Aug-19,31-Aug-19,2500,2,Periodic,201,Standard recurring,1498,2100201,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,2500,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,43,895421682,100003721,15,411,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,3,2,1-Sep-19,2020-10-04-00-00-00
1000001100,1132412341,1,3,43,895421682,100003721,15,411,1-Aug-19,31-Aug-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Sep-19,1-Sep-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1-Sep-19,2020-10-04-00-00-00
1000000141,8763452,1,1,1,889233072,100000422,2,363,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,4406,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,2,889233072,100000422,3,368,23-Dec-19,31-Dec-19,0,2,Periodic,201,Standard recurring,6465,1200401,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,Universal Service Fee,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
1000000141,8763452,1,1,3,889233072,100000422,4,371,23-Dec-19,31-Dec-19,1450,2,Periodic,201,Standard recurring,2893,2101001,,1,1,Tax 10 %,10000,1,0,1,Charged,1-Jan-20,1-Jan-20,1,-1,F,,,,,,,,,,,,,,,,,,Third-Party Option Charges,,,,,,,,,,,,,,,5000,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Jan-20,2020-10-04-00-00-00
