customer_ref,account_num,product_seq,product_id,product_name,event_source,start_dtm,end_dtm,event_type_id,event_type_name,revenue_code_id,revenue_code_name,event_source_label,credit_limit_mny,event_source_upper,rating_tariff_id,rating_tariff_name,competitor_rating_tariff_id,domain_id,extraction_timestamp,date,history_date
1000164111,2000164108,2,28,Mobile Postpaid Line,77200001,2020-11-25 10:12:04,NULL,6,SMS Roaming,400000006,400000006,77200001,NULL,77200001,10001,Pre-costed RP,NULL,200616813,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164128,2000164128,2,28,Mobile Postpaid Line,77110012,2020-12-06 10:10:05,NULL,4,National SMS,400000004,400000004,77110012,NULL,77110012,10001,Pre-costed RP,NULL,155457955,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164128,2000164128,2,28,Mobile Postpaid Line,77110012,2020-12-06 10:10:05,NULL,8,Data Roaming,400000008,400000008,77110012,NULL,77110012,10001,Pre-costed RP,NULL,155457955,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164128,2000164128,4,28,Mobile Postpaid Line,77200005,2020-12-06 10:12:27,NULL,7,National Data,400000007,400000007,77200005,NULL,77200005,10001,Pre-costed RP,NULL,155457955,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164128,2000164128,4,28,Mobile Postpaid Line,77200005,2020-12-06 10:12:27,NULL,8,Data Roaming,400000008,400000008,77200005,NULL,77200005,10001,Pre-costed RP,NULL,155457955,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164168,2000164149,2,28,Mobile Postpaid Line,77110008,2020-12-07 10:05:34,2020-12-07 10:35:10,8,Data Roaming,400000008,400000008,77110008,NULL,77110008,10001,Pre-costed RP,NULL,18626523,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164169,2000164150,2,28,Mobile Postpaid Line,77110242,2020-12-07 10:05:56,NULL,3,Voice Roaming,400000003,400000003,77110242,NULL,77110242,10001,Pre-costed RP,NULL,441295917,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164169,2000164150,2,28,Mobile Postpaid Line,77110242,2020-12-07 10:05:56,NULL,8,Data Roaming,400000008,400000008,77110242,NULL,77110242,10001,Pre-costed RP,NULL,441295917,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164170,2000164151,2,28,Mobile Postpaid Line,77110040,2020-12-07 12:07:31,NULL,4,National SMS,400000004,400000004,77110040,NULL,77110040,10001,Pre-costed RP,NULL,221422765,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164170,2000164151,2,28,Mobile Postpaid Line,77110040,2020-12-07 12:07:31,NULL,5,International SMS,400000005,400000005,77110040,NULL,77110040,10001,Pre-costed RP,NULL,221422765,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164170,2000164151,2,28,Mobile Postpaid Line,77110040,2020-12-07 12:07:31,NULL,6,SMS Roaming,400000006,400000006,77110040,NULL,77110040,10001,Pre-costed RP,NULL,221422765,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164171,2000164152,2,28,Mobile Postpaid Line,77110065,2020-12-07 12:10:52,NULL,3,Voice Roaming,400000003,400000003,77110065,NULL,77110065,10001,Pre-costed RP,NULL,321994565,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164171,2000164152,4,28,Mobile Postpaid Line,77110079,2020-12-07 12:12:55,NULL,1,National Calls,400000001,400000001,77110079,NULL,77110079,10001,Pre-costed RP,NULL,321994565,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164171,2000164152,4,28,Mobile Postpaid Line,77110079,2020-12-07 12:12:55,NULL,4,National SMS,400000004,400000004,77110079,NULL,77110079,10001,Pre-costed RP,NULL,321994565,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164171,2000164152,4,28,Mobile Postpaid Line,77110079,2020-12-07 12:12:55,NULL,8,Data Roaming,400000008,400000008,77110079,NULL,77110079,10001,Pre-costed RP,NULL,321994565,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164172,2000164153,2,28,Mobile Postpaid Line,77110144,2020-12-07 12:13:41,NULL,1,National Calls,400000001,400000001,77110144,NULL,77110144,10001,Pre-costed RP,NULL,182875813,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164172,2000164153,2,28,Mobile Postpaid Line,77110144,2020-12-07 12:13:41,NULL,8,Data Roaming,400000008,400000008,77110144,NULL,77110144,10001,Pre-costed RP,NULL,182875813,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164175,2000164168,2,28,Mobile Postpaid Line,77110104,2020-12-07 12:58:15,2020-12-07 13:06:32,7,National Data,400000007,400000007,77110104,NULL,77110104,10001,Pre-costed RP,NULL,142954929,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164176,2000164169,2,28,Mobile Postpaid Line,77110235,2020-12-07 13:19:15,NULL,1,National Calls,400000001,400000001,77110235,NULL,77110235,10001,Pre-costed RP,NULL,892729549,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164176,2000164169,2,28,Mobile Postpaid Line,77110235,2020-12-07 13:19:15,NULL,5,International SMS,400000005,400000005,77110235,NULL,77110235,10001,Pre-costed RP,NULL,892729549,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
1000164178,2000164171,2,28,Mobile Postpaid Line,77110016,2020-12-07 13:36:03,2020-12-07 13:48:40,1,National Calls,400000001,400000001,77110016,NULL,77110016,10001,Pre-costed RP,NULL,995366216,2020-11-30 07:12:43,2020-11-30,2020-11-30-07-12-43
