customer_ref,customer_id,account_num,ocs_subscription_id,ocs_subscriber_id,billing_account_id,subs_id,bpi_id,subs_status_id,subs_status_value,billing_status_id,billing_status_value,actual_start_date,actual_end_date,location_id,sequence_number,otc_sequence_number,last_sales_order_id,shop_id,processed_when_date,is_inflight,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,bpi_discount_mrc,bpi_tax_mrc,bpi_total_mrc,bpi_mrc,recurrent_basic_total_discount,recurrent_basic_total_price,productoffering_template_id,productoffering_template_name,productoffering_id,productoffering_name,productoffering_weight,productoffering_bil_spec_id,productoffering_bil_spec_value,productoffering_type_id,productoffering_type_value,parent_id,status_change_reason,history_date,customer_category_id,customer_category_value,tariff_plan_id,tariff_plan_name,cash_balance_id,data_allowance,date,extraction_timestamp,sms_allowance,voice_allowance,external_id
1000164025,9157826500000000086,2000264019,AB020086,436607020086.0,9157000010000000086,9158818010000000086,9157818076520030086,9132857804713527193,Active,9141504170013676277,Active,2020-09-01 00:01:00,,,3,,9157818042413000086,,2020-09-01 00:01:00,No,9148223396313661755,Order Entry,9153174608013224018,Telesales,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010086,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164026,9157826600000000087,2000264020,AB020087,436607020087.0,9157000010000000087,9158818010000000087,9157818076520030087,9132857804713527193,Active,9141504170013676277,Active,2020-09-01 00:01:00,,,3,,9157818042413000087,,2020-09-01 00:01:00,No,9148223396313661755,Order Entry,9153174608013224018,Telesales,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010087,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164027,9157826700000000088,2000264021,AB020088,436607020088.0,9157000010000000088,9158818010000000088,9157818076520030088,9132857804713527193,Active,9141504170013676277,Active,2020-09-01 00:01:00,,,3,,9157818042413000088,,2020-09-01 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010088,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164028,9157826800000000089,2000264022,AB020089,436607020089.0,9157000010000000089,9158818010000000089,9157818076520030089,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000089,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010089,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164029,9157826900000000090,2000264023,AB020090,436607020090.0,9157000010000000090,9158818010000000090,9157818076520030090,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000090,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010090,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164030,9157827000000000091,2000264024,AB020091,436607020091.0,9157000010000000091,9158818010000000091,9157818076520030091,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000091,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010091,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164031,9157827100000000092,2000264025,AB020092,436607020092.0,9157000010000000092,9158818010000000092,9157818076520030092,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000092,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010092,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164032,9157827200000000093,2000264026,AB020093,436607020093.0,9157000010000000093,9158818010000000093,9157818076520030093,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000093,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010093,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164033,9157827300000000094,2000264027,AB020094,436607020094.0,9157000010000000094,9158818010000000094,9157818076520030094,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000094,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010094,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164034,9157827400000000095,2000264028,AB020095,436607020095.0,9157000010000000095,9158818010000000095,9157818076520030095,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000095,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010095,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164035,9157827500000000096,2000264029,AB020096,436607020096.0,9157000010000000096,9158818010000000096,9157818076520030096,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000096,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010096,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164036,9157827600000000097,2000264030,AB020097,436607020097.0,9157000010000000097,9158818010000000097,9157818076520030097,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000097,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010097,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164037,9157827700000000098,2000264031,AB020098,436607020098.0,9157000010000000098,9158818010000000098,9157818076520030098,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000098,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010098,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164038,9157827800000000099,2000264032,AB020099,436607020099.0,9157000010000000099,9158818010000000099,9157818076520030099,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000099,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010099,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164039,9157827900000000100,2000264033,AB020100,436607020100.0,9157000010000000100,9158818010000000100,9157818076520030100,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000100,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010100,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164040,9157828000000000101,2000264034,AB020101,436607020101.0,9157000010000000101,9158818010000000101,9157818076520030101,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000101,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010101,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164041,9157828100000000102,2000264035,AB020102,436607020102.0,9157000010000000102,9158818010000000102,9157818076520030102,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000102,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010102,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164042,9157828200000000103,2000264036,AB020103,436607020103.0,9157000010000000103,9158818010000000103,9157818076520030103,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000103,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010103,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164043,9157828300000000104,2000264037,AB020104,436607020104.0,9157000010000000104,9158818010000000104,9157818076520030104,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000104,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010104,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164044,9157828400000000105,2000264038,AB020105,436607020105.0,9157000010000000105,9158818010000000105,9157818076520030105,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000105,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010105,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164045,9157828500000000106,2000264039,AB020106,436607020106.0,9157000010000000106,9158818010000000106,9157818076520030106,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000106,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010106,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164046,9157828600000000107,2000264040,AB020107,436607020107.0,9157000010000000107,9158818010000000107,9157818076520030107,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000107,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010107,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164047,9157828700000000108,2000264041,AB020108,436607020108.0,9157000010000000108,9158818010000000108,9157818076520030108,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000108,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010108,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164048,9157828800000000109,2000264042,AB020109,436607020109.0,9157000010000000109,9158818010000000109,9157818076520030109,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000109,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010109,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164049,9157828900000000110,2000264043,AB020110,436607020110.0,9157000010000000110,9158818010000000110,9157818076520030110,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000110,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010110,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164050,9157829000000000111,2000264044,AB020111,436607020111.0,9157000010000000111,9158818010000000111,9157818076520030111,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000111,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010111,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164051,9157829100000000112,2000264045,AB020112,436607020112.0,9157000010000000112,9158818010000000112,9157818076520030112,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000112,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010112,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164052,9157829200000000113,2000264046,AB020113,436607020113.0,9157000010000000113,9158818010000000113,9157818076520030113,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000113,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010113,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164053,9157829300000000114,2000264047,AB020114,436607020114.0,9157000010000000114,9158818010000000114,9157818076520030114,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000114,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010114,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164054,9157829400000000115,2000264048,AB020115,436607020115.0,9157000010000000115,9158818010000000115,9157818076520030115,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000115,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010115,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164055,9157829500000000116,2000264049,AB020116,436607020116.0,9157000010000000116,9158818010000000116,9157818076520030116,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000116,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010116,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164056,9157829600000000117,2000264050,AB020117,436607020117.0,9157000010000000117,9158818010000000117,9157818076520030117,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000117,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010117,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164057,9157829700000000118,2000264051,AB020118,436607020118.0,9157000010000000118,9158818010000000118,9157818076520030118,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000118,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010118,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164058,9157829800000000119,2000264052,AB020119,436607020119.0,9157000010000000119,9158818010000000119,9157818076520030119,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000119,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010119,,9/9/2020,9145846203913115265,Consumer,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164059,9157829900000000120,2000264053,AB020120,436607020120.0,9157000010000000120,9158818010000000120,9157818076520030120,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000120,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010120,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164060,9157830000000000121,2000264054,AB020121,436607020121.0,9157000010000000121,9158818010000000121,9157818076520030121,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000121,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010121,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164061,9157830100000000122,2000264055,AB020122,436607020122.0,9157000010000000122,9158818010000000122,9157818076520030122,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000122,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010122,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164062,9157830200000000123,2000264056,AB020123,436607020123.0,9157000010000000123,9158818010000000123,9157818076520030123,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000123,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010123,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164063,9157830300000000124,2000264057,AB020124,436607020124.0,9157000010000000124,9158818010000000124,9157818076520030124,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000124,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010124,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164064,9157830400000000125,2000264058,AB020125,436607020125.0,9157000010000000125,9158818010000000125,9157818076520030125,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000125,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010125,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164065,9157830500000000126,2000264059,AB020126,436607020126.0,9157000010000000126,9158818010000000126,9157818076520030126,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000126,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010126,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164066,9157830600000000127,2000264060,AB020127,436607020127.0,9157000010000000127,9158818010000000127,9157818076520030127,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000127,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010127,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164067,9157830700000000128,2000264061,AB020128,436607020128.0,9157000010000000128,9158818010000000128,9157818076520030128,9132857804713527193,Active,9141504170013676277,Active,2020-09-02 00:01:00,,,3,,9157818042413000128,,2020-09-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.17,19.33,22.46,22.46,3.02,21.41,9156600000000000000,Mobile Line Template,6500000000,Mobile Line,,9156600000000000000,Mobile Line,9125737315713245976,Product Offering,9157818076520010128,,9/9/2020,9145846203913115265,Consumer,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
