esim_id,adm1,activation_state_value,activation_state_id,customer_account,matching_id,linked_eid,esim_batch_id,iccid,imsi,imsi_rb,esim_logical_status_value,esim_logical_status_id,sim_manufacturer_id,item_model_id,extraction_timestamp,date,history_date
9158143982213254911,52109332,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439822132549110,143982213254911,143982213254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143982313254911,50220090,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439823132549110,143982313254911,143982313254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143982913254811,77133736,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439829132548110,143982913254811,143982913254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143983113254911,92324294,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439831132549110,143983113254911,143983113254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143983413254937,29575675,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439834132549370,143983413254937,143983413254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143983513254811,50551206,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439835132548110,143983513254811,143983513254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143984413254937,67169661,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439844132549370,143984413254937,143984413254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143984513254811,94443881,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439845132548110,143984513254811,143984513254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143984713254811,62865660,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439847132548110,143984713254811,143984713254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143984913254811,990257,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439849132548110,143984913254811,143984913254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143985313254937,45557588,Activated,9155898813213090637,NULL,NULL,6621249931,NULL,91581439853132549370,143985313254937,143985313254937,Assigned,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143986713254811,36972965,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439867132548110,143986713254811,143986713254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143986913254811,82396967,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439869132548110,143986913254811,143986913254811,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143987013254911,13007196,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439870132549110,143987013254911,143987013254911,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143987313254937,45161909,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439873132549370,143987313254937,143987313254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143987413254937,64822567,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439874132549370,143987413254937,143987413254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143988413254937,75479676,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581439884132549370,143988413254937,143988413254937,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160113265662,15484233,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441601132656620,144160113265662,144160113265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144160813265462,53441682,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441608132654620,144160813265462,144160813265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144161713265462,20579793,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441617132654620,144161713265462,144161713265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162613265462,79123952,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441626132654620,144162613265462,144162613265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144162613265562,4608957,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441626132655620,144162613265562,144162613265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144163213265562,97129245,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441632132655620,144163213265562,144163213265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144163313265562,95588542,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441633132655620,144163313265562,144163313265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164113265562,81157014,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441641132655620,144164113265562,144164113265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164613265662,72530299,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441646132656620,144164613265662,144164613265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164713265562,7920049,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441647132655620,144164713265562,144164713265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144164813265562,17980562,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441648132655620,144164813265562,144164813265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144165113265662,89771836,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441651132656620,144165113265662,144165113265662,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144165313265562,81963740,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441653132655620,144165313265562,144165313265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144165613265462,85899115,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441656132654620,144165613265462,144165613265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144165613265562,70890244,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441656132655620,144165613265562,144165613265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144166513265562,93613388,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441665132655620,144166513265562,144166513265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144166613265562,3255961,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441666132655620,144166613265562,144166613265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144167413265562,77646134,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441674132655620,144167413265562,144167413265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144167713265462,60486981,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441677132654620,144167713265462,144167713265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168013265562,38838529,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441680132655620,144168013265562,144168013265562,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158144168913265462,20734299,Not Activated,9155898736413090558,NULL,NULL,NULL,NULL,91581441689132654620,144168913265462,144168913265462,Available,NULL,NULL,9156779364813869393,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
